Date,Low,Open,Volume,High,Close,Adjusted Close
03-05-1973,1.0353699922561646,1.0353699922561646,35736,1.0633529424667358,1.0353699922561646,0.548559844493866
04-05-1973,1.1053279638290405,1.1053279638290405,59858,1.1612939834594727,1.1053279638290405,0.5856249332427979
07-05-1973,1.0493619441986084,1.0493619441986084,66112,1.1053279638290405,1.0493619441986084,0.5559728741645813
08-05-1973,1.0353699922561646,1.0353699922561646,24122,1.0633529424667358,1.0353699922561646,0.548559844493866
09-05-1973,1.0633529424667358,1.0633529424667358,32162,1.1053279638290405,1.0633529424667358,0.5633858442306519
10-05-1973,1.0633529424667358,1.0633529424667358,9827,1.1053279638290405,1.0633529424667358,0.5633858442306519
11-05-1973,1.0633529424667358,1.0633529424667358,14294,1.1053279638290405,1.0633529424667358,0.5633858442306519
14-05-1973,1.0633529424667358,1.0633529424667358,24122,1.1053279638290405,1.0633529424667358,0.5633858442306519
15-05-1973,1.0633529424667358,1.0633529424667358,34843,1.1053279638290405,1.0633529424667358,0.5633858442306519
16-05-1973,1.0493619441986084,1.0493619441986084,20548,1.1053279638290405,1.0493619441986084,0.5559728741645813
17-05-1973,1.0633529424667358,1.0633529424667358,33056,1.1053279638290405,1.0633529424667358,0.5633858442306519
18-05-1973,1.021378993988037,1.021378993988037,33056,1.0633529424667358,1.021378993988037,0.5411468744277954
21-05-1973,0.9374300241470337,0.9374300241470337,76832,0.9794049859046936,0.9374300241470337,0.49666914343833923
22-05-1973,0.9374300241470337,0.9374300241470337,10721,0.9794049859046936,0.9374300241470337,0.49666914343833923
23-05-1973,0.9234390258789062,0.9234390258789062,30376,0.9514219760894775,0.9234390258789062,0.48925676941871643
24-05-1973,0.8674730062484741,0.8674730062484741,55391,0.9234390258789062,0.8674730062484741,0.45960479974746704
25-05-1973,0.8954560160636902,0.8954560160636902,43777,0.9374300241470337,0.8954560160636902,0.4744306802749634
29-05-1973,0.8954560160636902,0.8954560160636902,16081,0.9374300241470337,0.8954560160636902,0.4744306802749634
30-05-1973,0.8674730062484741,0.8674730062484741,893,0.9234390258789062,0.8674730062484741,0.45960479974746704
31-05-1973,0.8674730062484741,0.8674730062484741,30376,0.9234390258789062,0.8674730062484741,0.45960479974746704
01-06-1973,0.8674730062484741,0.8674730062484741,6254,0.9234390258789062,0.8674730062484741,0.45960479974746704
04-06-1973,0.8674730062484741,0.8674730062484741,2680,0.9234390258789062,0.8674730062484741,0.45960479974746704
05-06-1973,0.8674730062484741,0.8674730062484741,31269,0.9234390258789062,0.8674730062484741,0.45960479974746704
06-06-1973,0.8674730062484741,0.8674730062484741,16081,0.9234390258789062,0.8674730062484741,0.45960479974746704
07-06-1973,0.8674730062484741,0.8674730062484741,8041,0.9234390258789062,0.8674730062484741,0.45960479974746704
08-06-1973,0.8954560160636902,0.8954560160636902,9827,0.9374300241470337,0.8954560160636902,0.4744306802749634
11-06-1973,0.9234390258789062,0.9234390258789062,22335,0.965412974357605,0.9234390258789062,0.48925676941871643
12-06-1973,0.9374300241470337,0.9374300241470337,23228,0.9794049859046936,0.9374300241470337,0.49666914343833923
13-06-1973,0.9374300241470337,0.9374300241470337,5360,0.9794049859046936,0.9374300241470337,0.49666914343833923
14-06-1973,0.9234390258789062,0.9234390258789062,16081,0.965412974357605,0.9234390258789062,0.48925676941871643
15-06-1973,0.9234390258789062,0.9234390258789062,13401,0.965412974357605,0.9234390258789062,0.48925676941871643
18-06-1973,0.8674730062484741,0.8674730062484741,20548,0.9234390258789062,0.8674730062484741,0.45960479974746704
19-06-1973,0.8674730062484741,0.8674730062484741,8041,0.9234390258789062,0.8674730062484741,0.45960479974746704
20-06-1973,0.8954560160636902,0.8954560160636902,6254,0.9374300241470337,0.8954560160636902,0.4744306802749634
21-06-1973,0.8674730062484741,0.8674730062484741,14294,0.9234390258789062,0.8674730062484741,0.45960479974746704
22-06-1973,0.8674730062484741,0.8674730062484741,28589,0.9234390258789062,0.8674730062484741,0.45960479974746704
25-06-1973,0.8674730062484741,0.8674730062484741,8041,0.9234390258789062,0.8674730062484741,0.45960479974746704
26-06-1973,0.8674730062484741,0.8674730062484741,11614,0.9234390258789062,0.8674730062484741,0.45960479974746704
27-06-1973,0.8534809947013855,0.8534809947013855,16081,0.8954560160636902,0.8534809947013855,0.45219114422798157
28-06-1973,0.8254979848861694,0.8254979848861694,22335,0.8674730062484741,0.8254979848861694,0.4373655319213867
29-06-1973,0.8254979848861694,0.8254979848861694,13401,0.8674730062484741,0.8254979848861694,0.4373655319213867
02-07-1973,0.8254979848861694,0.8254979848861694,5360,0.8674730062484741,0.8254979848861694,0.4373655319213867
03-07-1973,0.8254979848861694,0.8254979848861694,2680,0.8674730062484741,0.8254979848861694,0.4373655319213867
05-07-1973,0.8254979848861694,0.8254979848861694,893,0.8674730062484741,0.8254979848861694,0.4373655319213867
06-07-1973,0.8254979848861694,0.8254979848861694,5360,0.8674730062484741,0.8254979848861694,0.4373655319213867
09-07-1973,0.8534809947013855,0.8534809947013855,6254,0.8954560160636902,0.8534809947013855,0.45219114422798157
10-07-1973,0.8674730062484741,0.8674730062484741,6254,0.9234390258789062,0.8674730062484741,0.45960479974746704
11-07-1973,0.8674730062484741,0.8674730062484741,893,0.9234390258789062,0.8674730062484741,0.45960479974746704
12-07-1973,0.8674730062484741,0.8674730062484741,8041,0.9234390258789062,0.8674730062484741,0.45960479974746704
13-07-1973,0.8674730062484741,0.8674730062484741,1787,0.9234390258789062,0.8674730062484741,0.45960479974746704
16-07-1973,0.8674730062484741,0.8674730062484741,6254,0.9234390258789062,0.8674730062484741,0.45960479974746704
17-07-1973,0.8674730062484741,0.8674730062484741,11614,0.9234390258789062,0.8674730062484741,0.45960479974746704
18-07-1973,0.8674730062484741,0.8674730062484741,9827,0.9234390258789062,0.8674730062484741,0.45960479974746704
19-07-1973,0.8674730062484741,0.8674730062484741,5360,0.9234390258789062,0.8674730062484741,0.45960479974746704
20-07-1973,0.8674730062484741,0.8674730062484741,5360,0.9234390258789062,0.8674730062484741,0.45960479974746704
23-07-1973,0.8674730062484741,0.8674730062484741,16081,0.9234390258789062,0.8674730062484741,0.45960479974746704
24-07-1973,0.8954560160636902,0.8954560160636902,15188,0.9374300241470337,0.8954560160636902,0.4744306802749634
25-07-1973,0.9514219760894775,0.9514219760894775,42883,1.0073879957199097,0.9514219760894775,0.504082441329956
26-07-1973,1.0493619441986084,1.0493619441986084,48244,1.1053279638290405,1.0493619441986084,0.5559728741645813
27-07-1973,1.0493619441986084,1.0493619441986084,16081,1.1053279638290405,1.0493619441986084,0.5559728741645813
30-07-1973,1.0493619441986084,1.0493619441986084,38416,1.1053279638290405,1.0493619441986084,0.5559728741645813
31-07-1973,1.0633529424667358,1.0633529424667358,17868,1.1053279638290405,1.0633529424667358,0.5633858442306519
01-08-1973,1.0493619441986084,1.0493619441986084,27695,1.1053279638290405,1.0493619441986084,0.5559728741645813
02-08-1973,1.021378993988037,1.021378993988037,26802,1.0633529424667358,1.021378993988037,0.5411468744277954
03-08-1973,1.0073879957199097,1.0073879957199097,28589,1.0493619441986084,1.0073879957199097,0.5337343215942383
06-08-1973,1.0073879957199097,1.0073879957199097,11614,1.0493619441986084,1.0073879957199097,0.5337343215942383
07-08-1973,0.9794049859046936,0.9794049859046936,16081,1.0353699922561646,0.9794049859046936,0.518908679485321
08-08-1973,0.9794049859046936,0.9794049859046936,893,1.0353699922561646,0.9794049859046936,0.518908679485321
09-08-1973,0.9794049859046936,0.9794049859046936,6254,1.0353699922561646,0.9794049859046936,0.518908679485321
10-08-1973,0.9794049859046936,0.9794049859046936,8934,1.0353699922561646,0.9794049859046936,0.518908679485321
13-08-1973,0.9234390258789062,0.9234390258789062,41096,0.9514219760894775,0.9234390258789062,0.48925676941871643
14-08-1973,0.8674730062484741,0.8674730062484741,10721,0.9234390258789062,0.8674730062484741,0.45960479974746704
15-08-1973,0.8674730062484741,0.8674730062484741,0,0.8674730062484741,0.8674730062484741,0.45960479974746704
16-08-1973,0.8954560160636902,0.8954560160636902,893,0.9374300241470337,0.8954560160636902,0.4744306802749634
17-08-1973,0.8954560160636902,0.8954560160636902,1787,0.9374300241470337,0.8954560160636902,0.4744306802749634
20-08-1973,0.8954560160636902,0.8954560160636902,10721,0.9374300241470337,0.8954560160636902,0.4744306802749634
21-08-1973,0.8954560160636902,0.8954560160636902,893,0.9374300241470337,0.8954560160636902,0.4744306802749634
22-08-1973,0.8254979848861694,0.8254979848861694,16081,0.8674730062484741,0.8254979848861694,0.4373655319213867
23-08-1973,0.8534809947013855,0.8534809947013855,9827,0.8954560160636902,0.8534809947013855,0.45219114422798157
24-08-1973,0.8534809947013855,0.8534809947013855,8041,0.8954560160636902,0.8534809947013855,0.45219114422798157
27-08-1973,0.8534809947013855,0.8534809947013855,0,0.8534809947013855,0.8534809947013855,0.45219114422798157
28-08-1973,0.8534809947013855,0.8534809947013855,0,0.8534809947013855,0.8534809947013855,0.45219114422798157
29-08-1973,0.8674730062484741,0.8674730062484741,17868,0.9234390258789062,0.8674730062484741,0.45960479974746704
30-08-1973,0.8534809947013855,0.8534809947013855,11614,0.8954560160636902,0.8534809947013855,0.45219114422798157
31-08-1973,0.8534809947013855,0.8534809947013855,16081,0.8954560160636902,0.8534809947013855,0.45219114422798157
04-09-1973,0.9234390258789062,0.9234390258789062,29482,0.9514219760894775,0.9234390258789062,0.48925676941871643
05-09-1973,0.8954560160636902,0.8954560160636902,11614,0.9514219760894775,0.8954560160636902,0.4744306802749634
06-09-1973,1.0073879957199097,1.0073879957199097,48244,1.0633529424667358,1.0073879957199097,0.5337343215942383
07-09-1973,1.0073879957199097,1.0073879957199097,20548,1.0633529424667358,1.0073879957199097,0.5337343215942383
10-09-1973,1.0353699922561646,1.0353699922561646,55391,1.1053279638290405,1.0353699922561646,0.548559844493866
11-09-1973,1.0353699922561646,1.0353699922561646,9827,1.1053279638290405,1.0353699922561646,0.548559844493866
12-09-1973,1.0353699922561646,1.0353699922561646,31269,1.1053279638290405,1.0353699922561646,0.548559844493866
13-09-1973,1.021378993988037,1.021378993988037,5360,1.0633529424667358,1.021378993988037,0.5411468744277954
14-09-1973,1.021378993988037,1.021378993988037,17868,1.0633529424667358,1.021378993988037,0.5411468744277954
17-09-1973,1.0633529424667358,1.0633529424667358,55391,1.1473020315170288,1.0633529424667358,0.5633858442306519
18-09-1973,1.0633529424667358,1.0633529424667358,33056,1.1053279638290405,1.0633529424667358,0.5633858442306519
19-09-1973,1.0633529424667358,1.0633529424667358,22335,1.1053279638290405,1.0633529424667358,0.5633858442306519
20-09-1973,1.0633529424667358,1.0633529424667358,21442,1.1473020315170288,1.0633529424667358,0.5633858442306519
21-09-1973,1.0633529424667358,1.0633529424667358,26802,1.1473020315170288,1.0633529424667358,0.5633858442306519
24-09-1973,1.0633529424667358,1.0633529424667358,9827,1.1053279638290405,1.0633529424667358,0.5633858442306519
25-09-1973,1.1473020315170288,1.1473020315170288,63431,1.2172600030899048,1.1473020315170288,0.6078633666038513
26-09-1973,1.1473020315170288,1.1473020315170288,73259,1.2172600030899048,1.1473020315170288,0.6078633666038513
27-09-1973,1.1053279638290405,1.1053279638290405,30376,1.1892770528793335,1.1053279638290405,0.5856249332427979
28-09-1973,1.1053279638290405,1.1053279638290405,27695,1.1892770528793335,1.1053279638290405,0.5856249332427979
01-10-1973,1.1612939834594727,1.1612939834594727,33056,1.2312510013580322,1.1612939834594727,0.6152768135070801
02-10-1973,1.1612939834594727,1.1612939834594727,35736,1.2312510013580322,1.1612939834594727,0.6152768135070801
03-10-1973,1.2312510013580322,1.2312510013580322,84873,1.2592339515686035,1.2312510013580322,0.652341365814209
04-10-1973,1.2172600030899048,1.2172600030899048,59858,1.245242953300476,1.2172600030899048,0.6449287533760071
05-10-1973,1.245242953300476,1.245242953300476,66112,1.3151999711990356,1.245242953300476,0.6597545742988586
08-10-1973,1.329192042350769,1.329192042350769,61645,1.399148941040039,1.329192042350769,0.7042323350906372
09-10-1973,1.3012089729309082,1.3012089729309082,85766,1.3711659908294678,1.3012089729309082,0.6894065141677856
10-10-1973,1.4271320104599,1.4271320104599,134010,1.5110809803009033,1.4271320104599,0.7561231255531311
11-10-1973,1.6929709911346436,1.6929709911346436,349319,1.7349450588226318,1.6929709911346436,0.8969696164131165
12-10-1973,1.6230130195617676,1.6230130195617676,168853,1.6929709911346436,1.6230130195617676,0.8599047064781189
15-10-1973,1.6230130195617676,1.6230130195617676,114355,1.706961989402771,1.6230130195617676,0.8599047064781189
16-10-1973,1.553056001663208,1.553056001663208,88447,1.5810389518737793,1.553056001663208,0.8228400945663452
17-10-1973,1.553056001663208,1.553056001663208,41990,1.5810389518737793,1.553056001663208,0.8228400945663452
18-10-1973,1.5390640497207642,1.5390640497207642,69685,1.5810389518737793,1.5390640497207642,0.8154271841049194
19-10-1973,1.5810389518737793,1.5810389518737793,77726,1.6230130195617676,1.5810389518737793,0.8376661539077759
22-10-1973,1.5810389518737793,1.5810389518737793,57178,1.6230130195617676,1.5810389518737793,0.8376661539077759
23-10-1973,1.5810389518737793,1.5810389518737793,19655,1.6230130195617676,1.5810389518737793,0.8376661539077759
24-10-1973,1.4271320104599,1.4271320104599,75046,1.5110809803009033,1.4271320104599,0.7561231255531311
25-10-1973,1.483098030090332,1.483098030090332,60751,1.553056001663208,1.483098030090332,0.7857746481895447
26-10-1973,1.483098030090332,1.483098030090332,55391,1.5390640497207642,1.483098030090332,0.7857746481895447
29-10-1973,1.4551149606704712,1.4551149606704712,30376,1.5250730514526367,1.4551149606704712,0.7709489464759827
30-10-1973,1.4551149606704712,1.4551149606704712,82193,1.5250730514526367,1.4551149606704712,0.7709489464759827
31-10-1973,1.4551149606704712,1.4551149606704712,34843,1.5250730514526367,1.4551149606704712,0.7709489464759827
01-11-1973,1.483098030090332,1.483098030090332,9827,1.5390640497207642,1.483098030090332,0.7857746481895447
02-11-1973,1.483098030090332,1.483098030090332,22335,1.5390640497207642,1.483098030090332,0.7857746481895447
05-11-1973,1.4551149606704712,1.4551149606704712,55391,1.5250730514526367,1.4551149606704712,0.7709489464759827
06-11-1973,1.3711659908294678,1.3711659908294678,61645,1.4271320104599,1.3711659908294678,0.7264710068702698
07-11-1973,1.3431830406188965,1.3431830406188965,9827,1.4131410121917725,1.3431830406188965,0.7116450667381287
08-11-1973,1.3431830406188965,1.3431830406188965,15188,1.4131410121917725,1.3431830406188965,0.7116450667381287
09-11-1973,1.3431830406188965,1.3431830406188965,19655,1.4131410121917725,1.3431830406188965,0.7116450667381287
12-11-1973,1.2312510013580322,1.2312510013580322,55391,1.273226022720337,1.2312510013580322,0.652341365814209
13-11-1973,1.0913360118865967,1.0913360118865967,60751,1.1333110332489014,1.0913360118865967,0.5782116651535034
14-11-1973,1.1053279638290405,1.1053279638290405,67898,1.1473020315170288,1.1053279638290405,0.5856249332427979
15-11-1973,1.0773450136184692,1.0773450136184692,23228,1.119318962097168,1.0773450136184692,0.5707990527153015
16-11-1973,1.1333110332489014,1.1333110332489014,45563,1.203268051147461,1.1333110332489014,0.6004506349563599
19-11-1973,1.119318962097168,1.119318962097168,31269,1.1612939834594727,1.119318962097168,0.5930376052856445
20-11-1973,0.993395984172821,0.993395984172821,51817,1.0633529424667358,0.993395984172821,0.5263210535049438
21-11-1973,0.993395984172821,0.993395984172821,34843,1.0633529424667358,0.993395984172821,0.5263210535049438
23-11-1973,1.021378993988037,1.021378993988037,22335,1.0913360118865967,1.021378993988037,0.5411468744277954
26-11-1973,0.965412974357605,0.965412974357605,59858,1.021378993988037,0.965412974357605,0.5114951729774475
27-11-1973,0.8954560160636902,0.8954560160636902,70579,0.965412974357605,0.8954560160636902,0.4744306802749634
28-11-1973,0.9234390258789062,0.9234390258789062,45563,0.965412974357605,0.9234390258789062,0.48925676941871643
29-11-1973,0.8954560160636902,0.8954560160636902,21442,0.965412974357605,0.8954560160636902,0.4744306802749634
30-11-1973,0.8954560160636902,0.8954560160636902,9827,0.965412974357605,0.8954560160636902,0.4744306802749634
03-12-1973,0.8394899964332581,0.8394899964332581,17868,0.8814640045166016,0.8394899964332581,0.4447786211967468
04-12-1973,0.8394899964332581,0.8394899964332581,10721,0.8954560160636902,0.8394899964332581,0.4447786211967468
05-12-1973,0.8394899964332581,0.8394899964332581,13401,0.8954560160636902,0.8394899964332581,0.4447786211967468
06-12-1973,0.8534809947013855,0.8534809947013855,16081,0.9234390258789062,0.8534809947013855,0.45219114422798157
07-12-1973,0.8814640045166016,0.8814640045166016,14294,0.9374300241470337,0.8814640045166016,0.467017263174057
10-12-1973,0.9234390258789062,0.9234390258789062,11614,0.965412974357605,0.9234390258789062,0.48925676941871643
11-12-1973,0.9234390258789062,0.9234390258789062,33056,0.965412974357605,0.9234390258789062,0.48925676941871643
12-12-1973,0.8954560160636902,0.8954560160636902,17868,0.965412974357605,0.8954560160636902,0.4744306802749634
13-12-1973,0.8814640045166016,0.8814640045166016,25015,0.9374300241470337,0.8814640045166016,0.467017263174057
14-12-1973,0.8814640045166016,0.8814640045166016,6254,0.9374300241470337,0.8814640045166016,0.467017263174057
17-12-1973,0.8394899964332581,0.8394899964332581,19655,0.8954560160636902,0.8394899964332581,0.4447786211967468
18-12-1973,0.7835239768028259,0.7835239768028259,34843,0.8394899964332581,0.7835239768028259,0.41512683033943176
19-12-1973,0.7975149750709534,0.7975149750709534,41096,0.8814640045166016,0.7975149750709534,0.42253920435905457
20-12-1973,0.8394899964332581,0.8394899964332581,19655,0.8814640045166016,0.8394899964332581,0.4447786211967468
21-12-1973,0.8394899964332581,0.8394899964332581,23228,0.8814640045166016,0.8394899964332581,0.4447786211967468
24-12-1973,0.7975149750709534,0.7975149750709534,14294,0.8814640045166016,0.7975149750709534,0.42253920435905457
26-12-1973,0.7975149750709534,0.7975149750709534,27695,0.8814640045166016,0.7975149750709534,0.42253920435905457
27-12-1973,0.8814640045166016,0.8814640045166016,33056,0.9514219760894775,0.8814640045166016,0.467017263174057
28-12-1973,0.8954560160636902,0.8954560160636902,14294,0.965412974357605,0.8954560160636902,0.4744306802749634
31-12-1973,0.8814640045166016,0.8814640045166016,25015,0.9514219760894775,0.8814640045166016,0.467017263174057
02-01-1974,0.8954560160636902,0.8954560160636902,2680,0.965412974357605,0.8954560160636902,0.4744306802749634
03-01-1974,0.9514219760894775,0.9514219760894775,32162,0.993395984172821,0.9514219760894775,0.504082441329956
04-01-1974,1.1333110332489014,1.1333110332489014,110782,1.203268051147461,1.1333110332489014,0.6004506349563599
07-01-1974,1.1612939834594727,1.1612939834594727,41990,1.2312510013580322,1.1612939834594727,0.6152768135070801
08-01-1974,1.1752849817276,1.1752849817276,27695,1.245242953300476,1.1752849817276,0.6226896047592163
09-01-1974,1.0633529424667358,1.0633529424667358,108995,1.119318962097168,1.0633529424667358,0.5633858442306519
10-01-1974,1.0913360118865967,1.0913360118865967,30376,1.1333110332489014,1.0913360118865967,0.5782116651535034
11-01-1974,1.1053279638290405,1.1053279638290405,8934,1.1473020315170288,1.1053279638290405,0.5856249332427979
14-01-1974,1.0913360118865967,1.0913360118865967,4467,1.1333110332489014,1.0913360118865967,0.5782116651535034
15-01-1974,1.1053279638290405,1.1053279638290405,8041,1.1473020315170288,1.1053279638290405,0.5856249332427979
16-01-1974,1.1333110332489014,1.1333110332489014,27695,1.203268051147461,1.1333110332489014,0.6004506349563599
17-01-1974,1.1333110332489014,1.1333110332489014,33056,1.203268051147461,1.1333110332489014,0.6004506349563599
18-01-1974,1.119318962097168,1.119318962097168,17868,1.1752849817276,1.119318962097168,0.5930376052856445
21-01-1974,1.1053279638290405,1.1053279638290405,16975,1.1473020315170288,1.1053279638290405,0.5856249332427979
22-01-1974,1.119318962097168,1.119318962097168,23228,1.1612939834594727,1.119318962097168,0.5930376052856445
23-01-1974,1.119318962097168,1.119318962097168,6254,1.1612939834594727,1.119318962097168,0.5930376052856445
24-01-1974,1.119318962097168,1.119318962097168,38416,1.1612939834594727,1.119318962097168,0.5930376052856445
25-01-1974,1.119318962097168,1.119318962097168,23228,1.1612939834594727,1.119318962097168,0.5930376052856445
28-01-1974,1.1473020315170288,1.1473020315170288,22335,1.203268051147461,1.1473020315170288,0.6078633666038513
29-01-1974,1.1473020315170288,1.1473020315170288,38416,1.203268051147461,1.1473020315170288,0.6078633666038513
30-01-1974,1.1612939834594727,1.1612939834594727,24122,1.2312510013580322,1.1612939834594727,0.6152768135070801
31-01-1974,1.1473020315170288,1.1473020315170288,7147,1.203268051147461,1.1473020315170288,0.6078633666038513
01-02-1974,1.1333110332489014,1.1333110332489014,11614,1.203268051147461,1.1333110332489014,0.6004506349563599
04-02-1974,1.119318962097168,1.119318962097168,14294,1.1752849817276,1.119318962097168,0.5930376052856445
05-02-1974,1.119318962097168,1.119318962097168,16081,1.1752849817276,1.119318962097168,0.5930376052856445
06-02-1974,1.119318962097168,1.119318962097168,13401,1.1752849817276,1.119318962097168,0.5930376052856445
07-02-1974,1.119318962097168,1.119318962097168,4467,1.1612939834594727,1.119318962097168,0.5930376052856445
08-02-1974,1.1053279638290405,1.1053279638290405,20548,1.1473020315170288,1.1053279638290405,0.5856249332427979
11-02-1974,1.0913360118865967,1.0913360118865967,7147,1.1333110332489014,1.0913360118865967,0.5782116651535034
12-02-1974,1.0773450136184692,1.0773450136184692,7147,1.119318962097168,1.0773450136184692,0.5707990527153015
13-02-1974,1.0773450136184692,1.0773450136184692,39310,1.119318962097168,1.0773450136184692,0.5707990527153015
14-02-1974,1.0633529424667358,1.0633529424667358,17868,1.119318962097168,1.0633529424667358,0.5633858442306519
15-02-1974,1.0633529424667358,1.0633529424667358,32162,1.119318962097168,1.0633529424667358,0.5633858442306519
19-02-1974,1.0633529424667358,1.0633529424667358,6254,1.119318962097168,1.0633529424667358,0.5633858442306519
20-02-1974,1.0773450136184692,1.0773450136184692,10721,1.119318962097168,1.0773450136184692,0.5707990527153015
21-02-1974,1.0773450136184692,1.0773450136184692,22335,1.119318962097168,1.0773450136184692,0.5707990527153015
22-02-1974,1.0913360118865967,1.0913360118865967,1787,1.119318962097168,1.0913360118865967,0.5782116651535034
25-02-1974,1.0913360118865967,1.0913360118865967,1787,1.119318962097168,1.0913360118865967,0.5782116651535034
26-02-1974,1.0633529424667358,1.0633529424667358,14294,1.119318962097168,1.0633529424667358,0.5633858442306519
27-02-1974,1.0773450136184692,1.0773450136184692,4467,1.119318962097168,1.0773450136184692,0.5707990527153015
28-02-1974,1.0633529424667358,1.0633529424667358,8041,1.1053279638290405,1.0633529424667358,0.5633858442306519
01-03-1974,1.0493619441986084,1.0493619441986084,22335,1.0913360118865967,1.0493619441986084,0.5559728741645813
04-03-1974,1.0493619441986084,1.0493619441986084,25015,1.0913360118865967,1.0493619441986084,0.5559728741645813
05-03-1974,1.0633529424667358,1.0633529424667358,7147,1.1053279638290405,1.0633529424667358,0.5633858442306519
06-03-1974,1.1473020315170288,1.1473020315170288,72365,1.203268051147461,1.1473020315170288,0.6078633666038513
07-03-1974,1.203268051147461,1.203268051147461,43777,1.273226022720337,1.203268051147461,0.6375153064727783
08-03-1974,1.203268051147461,1.203268051147461,21442,1.273226022720337,1.203268051147461,0.6375153064727783
11-03-1974,1.203268051147461,1.203268051147461,22335,1.273226022720337,1.203268051147461,0.6375153064727783
12-03-1974,1.203268051147461,1.203268051147461,14294,1.273226022720337,1.203268051147461,0.6375153064727783
13-03-1974,1.1473020315170288,1.1473020315170288,75046,1.203268051147461,1.1473020315170288,0.6078633666038513
14-03-1974,1.119318962097168,1.119318962097168,27695,1.1612939834594727,1.119318962097168,0.5930376052856445
15-03-1974,1.0913360118865967,1.0913360118865967,40203,1.1333110332489014,1.0913360118865967,0.5782116651535034
18-03-1974,1.0773450136184692,1.0773450136184692,19655,1.119318962097168,1.0773450136184692,0.5707990527153015
19-03-1974,1.0633529424667358,1.0633529424667358,24122,1.119318962097168,1.0633529424667358,0.5633858442306519
20-03-1974,1.0633529424667358,1.0633529424667358,17868,1.1053279638290405,1.0633529424667358,0.5633858442306519
21-03-1974,1.0493619441986084,1.0493619441986084,4467,1.0913360118865967,1.0493619441986084,0.5559728741645813
22-03-1974,1.021378993988037,1.021378993988037,2680,1.0773450136184692,1.021378993988037,0.5411468744277954
25-03-1974,1.0493619441986084,1.0493619441986084,14294,1.0913360118865967,1.0493619441986084,0.5559728741645813
26-03-1974,1.0493619441986084,1.0493619441986084,6254,1.0913360118865967,1.0493619441986084,0.5559728741645813
27-03-1974,1.021378993988037,1.021378993988037,9827,1.0773450136184692,1.021378993988037,0.5411468744277954
28-03-1974,0.993395984172821,0.993395984172821,10721,1.0493619441986084,0.993395984172821,0.5263210535049438
29-03-1974,0.993395984172821,0.993395984172821,4467,1.0493619441986084,0.993395984172821,0.5263210535049438
01-04-1974,0.965412974357605,0.965412974357605,7147,1.021378993988037,0.965412974357605,0.5114951729774475
02-04-1974,0.993395984172821,0.993395984172821,8934,1.0493619441986084,0.993395984172821,0.5263210535049438
03-04-1974,0.965412974357605,0.965412974357605,7147,0.993395984172821,0.965412974357605,0.5114951729774475
